"ENTRY","BLUP"
"TMS18F1352P0016",-5.2822
"TMS18F1076P0114",-5.3192
"TMS18F1306P0135",-5.3274
"TMS18F1344P0147",-5.4801
"TMS18F1058P0019",-5.5732
"TMS18F1028P0030",-5.7022
"TMS18F1138P0035",-5.7076
"TMS18F1426P0001",-5.7124
"TMS18F1215P0027",-5.719
"TMS18F1068P0063",-5.7459
"TMS18F1233p0013",-5.8567
"TMS18F1364P0027",-5.9649
"TMS18F1307P0001",-5.9851
"TMS18F1055P0036",-6.0261
"TMS18F1113P0002",-6.0628
"TMS18F1343P0014",-6.1496
"TMS18F1308P0114",-6.1643
"TMS18F1346P0023",-6.2647
"TMS18F1282P0049",-6.2896
"TMS18F1481P0015",-6.4291
"TMS18F1280P0136",-6.4565
"TMS18F1073P0038",-6.6471
"TMS18F1092P0016",-6.6833
"TMS18F1019P0018",-6.6901
"TMS18F1265P0030",-6.9778
"TMS18F1218P0003",-7.0025
"TMS18F1135P0025",-7.0946
"TMS18F1562P0023",-7.1624
"TMS18F1562P0025",-7.2182
"TMS18F1295P0034",-7.3527
"TMS18F1076P0117",-7.4464
"TMS18F1058P0020",-7.7093
"TMS18F1132P0144",-8.0924
"TMS18F1317P0119",-8.2713
"TMS18F1338P0115",-8.5307
"TMS18F1421P0025",-8.5766
"TMS18F1447P0078",-9.6198
