trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,NOHAV,RTNO,SHTWT,RTWT,DM,STARCH,FYLD,DYLD,TYLD,HI,NDVI3,NDVI6,NDVI9,LODG,PLTHT3,BRNHT3,BRNLEV3,PLTHT6,BRNHT6,BRNLEV6,PLTHT9,BRNHT9,BRNLEV9,CHL3,CHL6,CHL9,CHL12,ANGBR9,STMDI9,PPSTD9
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1355p0030_1494,TMS18F1355p0030,1494,20,,1,20,7,4,43,16.96,15.8,28.16,13.2,21.07,5.93,22.61,0.48,0.88,0.6,0.58,0,,,,,,,,,,46.4,50.47,48.57,45.4,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1073P0035_1495,TMS18F1073P0035,1495,20,,1,20,6,2,22,12.56,13.45,26.71,11.26,17.93,4.79,16.75,0.52,0.89,0.45,0.59,1,92.2,29,2,114,14.4,3,122.6,19,3,48.93,50.17,42.83,45.4,76.86,16.216,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMEB419_1496,TMEB419,1496,20,1,1,20,5,9,48,28.05,19.25,29.03,14.35,25.67,7.45,37.4,0.41,0.87,0.63,0.71,2,103.6,,,134,,,168,,,48.27,49.27,46.5,46.63,0,20.164,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1350P0041_1497,TMS18F1350P0041,1497,20,,1,20,4,7,40,26.3,12.15,31.1,17.11,16.2,5.04,35.07,0.32,0.87,0.66,0.46,0,76,,,95,43,2,106.4,50,2,46.13,48.4,41.27,35.9,75.42,19.696,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1305P0017_1498,TMS18F1305P0017,1498,20,,1,20,3,6,42,40.13,16.4,32,18.3,21.87,7,53.51,0.29,0.87,0.53,0.71,0,88.2,41,1,111.4,53.6,2,131,58,3,47.63,49.37,42.73,45.37,75.61,19.908,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1380P0003_1499,TMS18F1380P0003,1499,20,,1,20,2,4,18,24.5,28.15,30.62,16.47,37.53,11.49,32.67,0.53,0.89,0.49,0.6,0,,,,,,,,,,44.63,52.37,48.9,50.83,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1326P0007_1500,TMS18F1326P0007,1500,20,,1,20,1,7,50,17.3,15.8,34.24,21.29,21.07,7.21,23.07,0.48,0.85,0.56,0.5,1,62.4,,,84,,,103,,,43,41.27,42.2,37.8,0,16.222,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1208P0007_2001,TMS18F1208P0007,2001,21,,2,21,1,4,14,19.35,8,28.06,13.07,10.67,2.99,25.8,0.29,0.86,0.63,0.64,1,,,,,,,,,,45.2,53.7,42.17,45.47,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2002,TMEB419,2002,21,1,2,21,2,1,8,6.4,4.9,28.33,13.42,6.53,1.85,8.53,0.43,0.88,0.79,0.6,1,,,,,,,,,,,,,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2003,IITA-TMS-IBA30572,2003,21,1,2,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1340P0001_2004,TMS18F1340P0001,2004,21,,2,21,4,6,52,25.6,16.1,34.28,21.34,21.47,7.36,34.13,0.39,0.86,0.46,0.55,0,75,,,104,65,1,119,69,2,48.27,50.5,50.6,48.37,68.32,15.902,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2005,IITA-TMS-IBA980581,2005,21,1,2,21,5,8,41,33.05,21.2,26.1,10.45,28.27,7.38,44.07,0.39,0.87,0.69,0.68,2,90.4,,,120,,,142,,,41.9,42.87,36.97,37.07,48.44,22.356,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1539P0073_2006,TMS18F1539P0073,2006,21,,2,21,6,6,20,7.83,6.7,29.32,14.74,8.93,2.62,10.44,0.46,0.89,0.56,0.51,0,41,,,52,,,65,,,43.1,45.17,44.3,38.57,0,14.686,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1310P0168_2007,TMS18F1310P0168,2007,21,,2,21,7,7,50,46.9,21.65,31.45,17.57,28.87,9.08,62.53,0.32,0.81,0.6,0.66,2,108,,,132,,,154,,,43.7,44.17,50.23,43.4,37.37,21.632,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1338P0053_2008,TMS18F1338P0053,2008,21,,2,21,8,8,63,29.91,27.28,31.27,17.34,36.37,11.37,39.88,0.48,0.86,0.57,0.59,3,104,,,122,82,2,134,82,2,43.57,44.43,44.87,38.93,72.56,21.936,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0082_2009,TMS18F1320P0082,2009,21,,2,21,9,4,21,12,11,30.51,16.32,14.67,4.47,16,0.48,0.88,0.65,0.59,0,,,,,,,,,,41.33,46.07,44.87,41.9,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1366P0014_2010,TMS18F1366P0014,2010,21,,2,21,10,6,65,48.89,26.55,29.41,14.86,35.4,10.41,65.19,0.35,0.88,0.51,0.58,1,86,45,1,118,44,2,134,43,3,47.6,51.4,43.67,44.77,82.35,23.222,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355P0081_2011,TMS18F1355P0081,2011,21,,2,21,11,9,53,28.32,27,30.84,16.76,36,11.1,37.76,0.49,0.89,0.46,0.56,1,77,45,1,94,45,2,108,48,2,50.17,48.97,49.7,49.23,74.28,18.378,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1056P0016_2012,TMS18F1056P0016,2012,21,,2,21,12,6,26,17.4,9.55,29.86,15.46,12.73,3.8,23.2,0.35,0.89,0.49,0.61,4,116,41,2,126.4,40,3,138,40,3,46.03,47.57,41.43,42.2,76.79,20.606,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1271P0001_2013,TMS18F1271P0001,2013,21,,2,21,13,5,23,26.35,14.3,24.05,7.73,19.07,4.59,35.13,0.35,0.85,0.65,0.51,4,105,31,2,124,28,3,135,27,3,47.33,53.57,43.73,36.7,77.4,19.462,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1337P0049_2014,TMS18F1337P0049,2014,21,,2,21,14,2,12,33.2,10.45,24.61,8.46,13.93,3.43,44.27,0.24,0.86,0.57,0.5,0,,,,,,,,,,44.43,40.87,48.43,39.5,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1361P0041_2015,TMS18F1361P0041,2015,21,,2,21,15,5,15,14.15,5.15,28.15,13.18,6.87,1.93,18.87,0.27,0.88,0.72,0.61,3,84.4,,,127,,,145,,,46.97,49.5,41.97,38.63,30.7,18.982,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1028P0003_2016,TMS18F1028P0003,2016,21,,2,21,16,9,64,45.06,37.85,31.95,18.24,50.47,16.12,60.08,0.46,0.88,0.69,0.64,3,168,100,1,182,105,2,198,103,2,51.5,53.93,45.23,42.47,83.66,26.876,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0017_2017,TMS18F1305P0017,2017,21,,2,21,17,7,24,13.65,7.56,30.8,16.71,10.08,3.1,18.2,0.36,0.9,0.62,0.58,5,126,34,2,137,40,2,150,30,3,49.03,47.7,40.57,44.73,79.22,21.398,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0091_2018,TMS18F1280P0091,2018,21,,2,21,18,9,92,40.5,35.2,33.54,20.36,46.93,15.74,54,0.46,0.9,0.6,0.62,0,133,65,1,148,63.4,2,157,65,3,47,50.73,34.77,40.53,70.88,20.55,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1059P0015_2019,TMS18F1059P0015,2019,21,,2,21,19,9,50,38.84,20.2,29.69,15.23,26.93,8,51.79,0.34,0.9,0.69,0.63,3,138,46,1,170,44,2,184,46,2,50.9,54.6,44.87,50.27,89.94,26.554,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0092_2020,TMS18F1348P0092,2020,21,,2,21,20,6,21,10.65,8.05,29.05,14.38,10.73,3.12,14.2,0.43,0.89,0.67,0.41,1,75,,,76.4,46,2,86,48,2,47.73,50.3,40.07,45.6,81.97,20.192,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2021,IITA-TMS-IBA982101,2021,21,1,2,21,21,2,24,13.47,6.4,23.53,7.03,8.53,2.01,17.96,0.32,0.86,0.67,0.42,0,,,,,,,,,,42,39.37,26.3,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1134P0010_2022,TMS18F1134P0010,2022,21,,2,21,22,6,51,43.95,16.3,27.93,12.89,21.73,6.07,58.6,0.27,0.9,0.36,0.53,0,139,30,2,126,28,3,142,26,3,49.3,42.63,44.27,50.1,69.37,21.912,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1210P0021_2023,TMS18F1210P0021,2023,21,,2,21,23,8,36,31.17,15.95,37.99,26.28,21.27,8.08,41.56,0.34,0.85,0.6,0.62,0,136,37,2,137,32.4,2,149,40,3,44.53,48.33,46.63,44.9,84.42,21.074,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0003_2024,TMS18F1324P0003,2024,21,,2,21,24,9,38,21.5,18.15,35.07,22.4,24.2,8.49,28.67,0.46,0.86,0.6,0.59,0,119,,,127,,,133,,,48.13,47.3,43,45.5,33.62,15.622,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0003_2025,TMS18F1344P0003,2025,21,,2,21,25,9,66,31.03,30.25,30.39,16.17,40.33,12.26,41.37,0.49,0.86,0.66,0.69,0,144,,,174,,,202,,,50.63,49.47,40.8,48.97,49.11,23.798,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0051_2026,TMS18F1348P0051,2026,22,,2,22,25,8,58,37.25,22.85,34.99,22.28,30.47,10.66,49.67,0.38,0.87,0.44,0.6,0,135,35,2,141,36,2,149,35.4,3,43.4,44.3,42.93,34.1,87.76,24.09,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0200_2027,TMS18F1324P0200,2027,22,,2,22,24,7,45,43.5,15.15,35.82,23.4,20.2,7.24,58,0.26,0.89,0.59,0.68,0,154,44,2,179,38,3,185,41,3,46.93,50.17,35.1,41.67,97.92,24.88,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0070_2028,TMS18F1324P0070,2028,22,,2,22,23,7,40,26.44,13,34.16,21.18,17.33,5.92,35.25,0.33,0.89,0.45,0.62,0,128.4,50,1,138,48,3,142,48,3,46.07,43.87,41.17,44.7,85.27,23.596,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1484P0036_2029,TMS18F1484P0036,2029,22,,2,22,22,4,30,19.23,7.4,30.28,16.02,9.87,2.99,25.64,0.28,0.9,0.56,0.51,0,109,48,1,114,50,2,117,46,2,47.67,44.83,37.67,38.43,76.85,21.464,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1349P0149_2030,TMS18F1349P0149,2030,22,,2,22,21,4,30,45.05,12.75,25.24,9.3,17,4.29,60.07,0.22,0.86,0.53,0.66,0,116.4,,,125,,,,,,49.83,49.17,37.6,37.97,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1068P0077_2031,TMS18F1068P0077,2031,22,,2,22,20,2,10,14.6,2.5,,,3.33,,19.47,0.15,0.88,0.56,0.55,2,,,,,,,,,,,,,36.97,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1268P0019_2032,TMS18F1268P0019,2032,22,,2,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.498,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1132P0144_2033,TMS18F1132P0144,2033,22,,2,22,18,6,21,8.13,4.6,,,6.13,,10.84,0.36,0.84,0.67,0.54,1,70,,,91,63,1,102,66,1,38.13,37.73,31.57,38.77,71.03,17.634,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0121_2034,TMS18F1076P0121,2034,22,,2,22,17,5,36,23.95,10.05,33.07,19.73,13.4,4.43,31.93,0.3,0.85,0.52,0.66,0,118,,,122,,,140,,,50.03,49.37,43.33,40.83,63.54,21.144,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1299P0005_2035,TMS18F1299P0005,2035,22,,2,22,16,7,52,32.1,25.25,33.37,20.13,33.67,11.23,42.8,0.44,0.89,0.57,0.66,1,133,50,2,162,44.6,3,165,44,3,51.57,55.9,44.93,47.8,73.94,21.59,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0171_2036,TMS18F1324P0171,2036,22,,2,22,15,6,48,25.58,18,36.21,23.91,24,8.69,34.11,0.41,0.83,0.53,0.71,1,121,88,1,149.4,87,1,166,90.4,2,45.4,47.93,38.8,37.5,70.43,22.142,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1207P0008_2037,TMS18F1207P0008,2037,22,,2,22,14,2,13,8.42,4.65,29.96,15.59,6.2,1.86,11.23,0.36,0.85,0.6,0.61,1,,,,,,,,,,46,45.9,,,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1309P0062_2038,TMS18F1309P0062,2038,22,,2,22,13,4,47,25.99,25.15,28.33,13.43,33.53,9.5,34.65,0.49,0.77,0.53,0.65,0,80,,,100,,,125,85,2,41.33,46.03,38.83,36.83,72.53,19.624,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1069P0023_2039,TMS18F1069P0023,2039,22,,2,22,12,7,52,22.37,20.7,29.53,15.01,27.6,8.15,29.83,0.48,0.88,0.54,0.7,1,88,,,103.4,60,2,116,69,1,50.13,50.2,44.6,40.4,69.16,20.046,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1326P0007_2040,TMS18F1326P0007,2040,22,,2,22,11,8,47,16.3,17.5,35.3,22.7,23.33,8.24,21.73,0.52,0.82,0.39,0.57,0,79,,,90,,,101.4,,,40.1,42.8,38.83,34.6,0,16.232,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1343P0012_2041,TMS18F1343P0012,2041,22,,2,22,10,5,54,17.15,25.45,30.19,15.89,33.93,10.24,22.87,0.6,0.84,0.6,0.68,0,105,,,122,90,1,128.4,,,48.3,48.77,45.6,38.9,41.28,20.336,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0089_2042,TMS18F1324P0089,2042,22,,2,22,9,2,12,8.15,4.45,,,5.93,,10.87,0.35,0.86,0.59,0.67,0,,,,,,,,,,46.13,46.57,46.37,,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1160P0004_2043,TMS13F1160P0004,2043,22,,2,22,8,4,18,21.98,7.85,31.87,18.13,10.47,3.34,29.31,0.26,0.83,0.72,0.74,2,68.4,,,95,49,2,110,52,2,42.47,52.6,36.83,36.4,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1007P0004_2044,TMS18F1007P0004,2044,22,,2,22,7,7,63,42.63,23.25,30.77,16.66,31,9.54,56.84,0.35,0.86,0.58,0.69,1,114,,,150,87,2,156,81,2,46.37,50,42.83,39.27,78.68,23.698,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0129_2045,TMS18F1306P0129,2045,22,,2,22,6,3,24,12.5,13.5,26.79,11.36,18,4.82,16.67,0.52,0.82,0.67,0.65,1,,,,,,,,,,44.2,46.8,35.47,35.37,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1217P0121_2046,TMS18F1217P0121,2046,22,,2,22,5,7,43,19.45,17.2,28.89,14.17,22.93,6.63,25.93,0.47,0.9,0.63,0.57,3,75,50.8,1,90,49,2,114,64,1,51.43,55.6,43.97,28.73,73.39,21.266,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2047,IITA-TMS-IBA000070,2047,22,1,2,22,4,6,37,26.7,20.9,28.64,13.83,27.87,7.98,35.6,0.44,0.85,0.51,0.61,0,98,,,111,48,1,120,,,51.2,50.2,49.6,45.27,80.8,20.394,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1144P0010_2048,TMS18F1144P0010,2048,22,,2,22,3,5,21,14.35,14.7,31.82,18.06,19.6,6.24,19.13,0.51,0.83,0.46,0.55,0,91.6,,,105,,,101,,,35.87,34.13,33.2,48.33,0,18.638,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1150P0011_2049,TMS18F1150P0011,2049,22,,2,22,2,9,48,41.91,28.25,27.79,12.7,37.67,10.47,55.88,0.4,0.86,0.77,0.75,1,110,81,1,147,77,1,178,84,2,52.23,55.07,41.87,49.07,74.78,23.76,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0036_2050,TMS18F1318P0036,2050,22,,2,22,1,4,31,18.9,21.6,32.63,19.15,28.8,9.4,25.2,0.53,0.86,0.64,0.53,4,79,25,1,106,30,3,111,36,3,45.57,55.07,43.77,39,88.57,17.98,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1389P0031_2051,TMS18F1389P0031,2051,23,,2,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.302,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1274P0020_2052,TMS18F1274P0020,2052,23,,2,23,2,7,55,24.9,26.7,34.06,21.05,35.6,12.13,33.2,0.52,0.89,0.57,0.48,0,88,46,1,92,48,1,97,44,2,43.57,45.53,40.9,38.03,77.64,18.418,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1250P0050_2053,TMS18F1250P0050,2053,23,,2,23,3,2,11,5.1,8.15,,,10.87,,6.8,0.62,0.84,0.38,0.43,0,71,,,85.4,55,2,,,,39.17,42.83,7.7,,74.76,19.368,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1073P0038_2054,TMS18F1073P0038,2054,23,,2,23,4,4,16,17.1,11.5,30.56,16.39,15.33,4.69,22.8,0.4,0.9,0.73,0.73,2,,,,,,,,,,45.33,46.37,45.7,40.67,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1313P0013_2055,TMS18F1313P0013,2055,23,,2,23,5,9,78,51.73,35.2,33.63,20.48,46.93,15.78,68.97,0.4,0.88,0.67,0.68,0,120,65,1,154,63,2,169,77,2,46.43,49.93,42.03,44.2,82.41,26.236,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1323P0002_2056,TMS18F1323P0002,2056,23,,2,23,6,5,36,18.7,14.95,31.14,17.16,19.93,6.21,24.93,0.44,0.87,0.53,0.46,2,85,43,1,99,34,2,112,37,3,42.2,45,42,40.63,79.35,20.59,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1485P0022_2057,TMS18F1485P0022,2057,23,,2,23,7,5,28,39.85,17.45,29.62,15.14,23.27,6.89,53.13,0.3,0.86,0.68,0.67,5,116,41.6,2,155,45,3,156,45,3,44.3,48.03,45.53,41.63,86.57,24.078,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2058,TMEB419,2058,23,1,2,23,8,9,57,27.7,24.9,32.11,18.46,33.2,10.66,36.93,0.47,0.84,0.67,0.69,3,110.4,,,140,,,168,,,52.6,54.43,41.97,44.7,0,20.6,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1278P0180_2059,TMS18F1278P0180,2059,23,,2,23,9,9,57,20.85,23.25,31.77,18,31,9.85,27.8,0.53,0.82,0.54,0.63,0,96,,,122,,,134,,,49.47,44.27,43.5,41.67,0,17.28,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1040P0032_2060,TMS18F1040P0032,2060,23,,2,23,10,5,43,30.42,21.25,30.94,16.89,28.33,8.77,40.56,0.41,0.84,0.53,0.55,1,111,33,2,124,24.4,3,132,29,3,49.87,46.9,35.17,40.67,92.49,21.186,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0113_2061,TMS18F1348P0113,2061,23,,2,23,11,7,42,16.75,23.45,29.84,15.43,31.27,9.33,22.33,0.58,0.83,0.5,0.64,2,113,,,124,84.4,1,134,,,46.9,47.97,36.07,37.43,70.86,22.694,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0054_2062,TMS18F1318P0054,2062,23,,2,23,12,8,52,28.5,22.8,33.03,19.68,30.4,10.04,38,0.44,0.78,0.49,0.67,0,100,,,113,,,123,,,50.6,53.57,47.23,40.93,0,19.354,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2063,IITA-TMS-IBA982101,2063,23,1,2,23,13,3,24,20.8,16.35,27.52,12.34,21.8,6,27.73,0.44,0.83,0.54,0.57,0,,,,,,,,,,41.3,44.3,35.73,34.87,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1319P0061_2064,TMS18F1319P0061,2064,23,,2,23,14,4,30,23.1,16.9,27.05,11.71,22.53,6.09,30.8,0.42,0.87,0.61,0.71,3,83,51.4,1,106,50,2,119,55,2,46.37,52.87,44.17,38.2,73.72,19.538,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2065,IITA-TMS-IBA30572,2065,23,1,2,23,15,8,72,38.22,25.85,30.39,16.16,34.47,10.47,50.96,0.4,0.88,0.6,0.65,2,114.6,67,1,129,67,2,145,66,2,45.73,50.37,42.33,38.43,87.51,23.132,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1007P0005_2066,TMS18F1007P0005,2066,23,,2,23,16,9,60,28.99,21.4,35.62,23.13,28.53,10.16,38.65,0.42,0.87,0.65,0.62,3,131,82,1,143,75,2,153,80,2,45.57,47.23,43.9,43.17,82.65,21.678,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1314P0007_2067,TMS18F1314P0007,2067,23,,2,23,17,5,25,21.35,6.8,33.43,20.22,9.07,3.03,28.47,0.24,0.89,0.62,0.55,2,96.2,32,2,148,29,2,140,36,3,47.2,54,42.33,44.5,74.32,22.744,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0087_2068,TMS18F1320P0087,2068,23,,2,23,18,8,65,39.35,26.5,30.14,15.83,35.33,10.65,52.47,0.4,0.86,0.47,0.67,1,145.4,47,2,148,45,2,157,46,3,46.73,42.37,43.93,38.13,84.16,23.086,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1364P0018_2069,TMS18F1364P0018,2069,23,,2,23,19,9,79,30.34,30,32.22,18.6,40,12.89,40.45,0.5,0.85,0.65,0.61,0,150,40,2,159,,,176,63,2,35.52,49.6,41.97,46.63,74.97,24.106,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2070,IITA-TMS-IBA980581,2070,23,1,2,23,20,9,60,31.67,19.25,24.08,7.77,25.67,6.18,42.23,0.38,0.83,0.64,0.43,0,131,,,147,104,1,157,106,1,48.53,45.8,39.23,36.3,77.28,25.196,2
