trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,NOHAV,RTNO,SHTWT,RTWT,DM,STARCH,FYLD,DYLD,TYLD,HI,NDVI3,NDVI6,NDVI9,LODG,PLTHTIII,BRNHTIII,BRNLEVIII,PLTHTVI,BRNHTVI,BRNLEVVI,PLTHTIX,BRNHTIX,BRNLEVIX,CHL3,CHL6,CHL9,ANGBR9,STMDI9,PPSTD9
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1082P0024_1339,TMS18F1082P0024,1339,14,,1,14,12,4,40,38.09,12.4,32.52,19,16.53,5.38,50.79,0.25,0.85,0.58,0.61,2,96,41,1,102,41,2,117,45,2,48.63,47.43,42.87,75.54,20.064,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1339P0015_1340,TMS18F1339P0015,1340,14,,1,14,11,5,28,22.91,5.1,25.68,9.89,6.8,1.75,30.55,0.18,0.85,0.57,0.66,3,88,48,1,106,,,119,,,49.43,50.27,46.5,62.95,19.164,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1076P0077_1341,TMS18F1076P0077,1341,14,,1,14,10,3,15,15.55,7.2,31.9,18.18,9.6,3.06,20.73,0.32,0.81,0.46,0.54,0,84.4,62,1,99,62.6,1,111,62,1,45.6,45.87,46.47,56.03,18.41,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1265P0030_1342,TMS18F1265P0030,1342,14,,1,14,9,3,17,6.85,4.45,,,5.93,,9.13,0.39,0.76,0.47,0.44,0,52,,,66,,,,,,50.83,48.93,45.83,0,12.96,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348P0131_1343,TMS18F1348P0131,1343,14,,1,14,8,4,17,15.45,5.59,31.79,18.03,7.45,2.37,20.6,0.27,0.88,0.54,0.54,1,103,69,1,133,64,2,141,63,2,48.7,47.93,37.7,75.04,17.976,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1058P0020_1344,TMS18F1058P0020,1344,14,,1,14,7,,,,,,,,,,,0.75,0.42,0.52,,74,,,100,70,1,,,,37.37,40.47,12.77,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1139P0076_1345,TMS18F1139P0076,1345,14,,1,14,6,9,87,20.15,23.5,32.93,19.54,31.33,10.32,26.87,0.54,0.85,0.59,0.49,1,83,60,1,106,59,2,116,62,2,43.87,47.47,38.17,78.71,21.902,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1341P0044_1346,TMS18F1341P0044,1346,14,,1,14,5,7,25,20.85,10.93,23.78,7.36,14.57,3.47,27.8,0.34,0.82,0.57,0.51,1,77.4,52.8,1,104,51.4,2,113,51,3,46.9,47.7,47.03,66.31,22.82,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1350P0026_1347,TMS18F1350P0026,1347,14,,1,14,4,9,38,25.05,13.78,31.82,18.06,18.37,5.85,33.4,0.35,0.84,0.5,0.63,0,77,,,89,,,98,,,45.3,45.17,49.1,48.54,18.344,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1038P0056_1348,TMS18F1038P0056,1348,14,,1,14,3,8,50,22.01,12.84,30.36,16.12,17.12,5.2,29.35,0.37,0.8,0.42,0.32,0,77,,,85,62.4,1,93,60,1,52.4,50.4,45.33,63.78,16.636,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1396P0032_1349,TMS18F1396P0032,1349,14,,1,14,2,9,87,46.57,25.1,27.15,11.85,33.47,9.09,62.09,0.35,0.85,0.64,0.61,0,108,84.2,1,113,84,1,132,84,1,49,49.83,42.77,68.46,17.26,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA000070_1350,IITA-TMS-IBA000070,1350,14,1,1,14,1,9,70,32.65,25.04,26.9,11.51,33.39,8.98,43.53,0.43,0.86,0.73,0.58,0,79,35.4,1,101,38,1,112,38,2,52.93,54.2,48.77,74.66,17.762,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1003P0009_1351,TMS18F1003P0009,1351,15,,1,15,1,9,40,24.1,17.52,31.81,18.06,23.36,7.43,32.13,0.42,0.84,0.67,0.62,3,90,64,1,104,50,2,110,44,3,46.83,46.6,43.07,69.07,20.216,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1346P0023_1352,TMS18F1346P0023,1352,15,,1,15,2,5,33,14.1,11.55,32.81,19.39,15.4,5.05,18.8,0.45,0.85,0.76,0.62,0,76,,,80,21,2,91,24,3,44,46.9,43.43,74.63,15.788,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA000070_1353,IITA-TMS-IBA000070,1353,15,1,1,15,3,9,80,29.9,24.51,29.49,14.96,32.68,9.64,39.87,0.45,0.9,0.75,0.61,2,101,69.8,1,118,73,1,132,71,1,51.13,50.8,47.73,76.19,22.152,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1335P0021_1354,TMS18F1335P0021,1354,15,,1,15,4,8,55,21.76,27.21,31.86,18.11,36.28,11.56,29.01,0.56,0.85,0.65,0.64,1,130.4,,,151.4,101.8,1,160,90,2,51.8,50.9,44.83,76.25,18.272,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS181313P0053_1355,TMS18F1313P0053,1355,15,,1,15,5,9,76,33.34,27.38,34.58,21.74,36.51,12.62,44.45,0.45,0.87,0.57,0.6,0,134,60.4,1,149,72,2,152,57,2,48.67,48,46.83,75.9,24.23,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1175P0053_1356,TMS18F1175P0053,1356,15,,1,15,6,8,52,16.21,19.05,30.48,16.29,25.4,7.74,21.61,0.54,0.84,0.52,0.5,0,90,44,1,106,31,2,116,44,2,44.03,48.6,38.37,70.55,18.992,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1208P0007_1357,TMS18F1208P0007,1357,15,,1,15,7,9,65,27.27,25.36,31.94,18.23,33.81,10.8,36.36,0.48,0.86,0.63,0.73,0,90,,,119,68,1,129,73,2,46.63,50.47,48.13,71.15,21.538,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1306P0127_1358,TMS18F1306P0127,1358,15,,1,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1344P0198_1359,TMS18F1344P0198,1359,15,,1,15,9,9,45,22.3,19.42,26.92,11.54,25.89,6.97,29.73,0.47,0.86,0.51,0.54,3,83,59,1,99.6,56.6,2,107,59,2,45.13,48.4,46.8,73.15,17.152,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1349P0123_1360,TMS18F1349P0123,1360,15,,1,15,10,7,38,25.07,19.04,31.96,18.25,25.39,8.11,33.43,0.43,0.9,0.67,0.64,2,110,32,2,130,28,3,138,30,3,54.7,52.77,47.27,78.04,19.342,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1318P0016_1361,TMS18F1318P0016,1361,15,,1,15,11,1,11,4.36,4.4,,,5.87,,5.81,0.5,0.83,0.59,0.57,0,,,,,,,,,,,,,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1331P0013_1362,TMS18F1331P0013,1362,15,,1,15,12,7,25,27.25,15.59,23.18,6.56,20.79,4.82,36.33,0.36,0.85,0.46,0.61,3,121,,,132,92,1,145,95,2,47.03,47.53,47.37,67.74,24.426,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA30572_1363,IITA-TMS-IBA30572,1363,15,1,1,15,13,4,20,18.75,7.75,25.47,9.61,10.33,2.63,25,0.29,0.79,0.62,0.55,4,104,,,118,,,125,,,44.27,49.57,42.03,44.45,20.388,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1280P0140_1364,TMS18F1280P0140,1364,15,,1,15,14,7,58,14.5,22.65,31.49,17.63,30.2,9.51,19.33,0.61,0.86,0.52,0.46,0,90.6,,,102,64,1,120,,,47.53,46.73,45.97,77.74,17.676,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS181447P0078_1365,TMS18F1447P0078,1365,15,,1,15,15,2,10,12.27,3.6,,,4.8,,16.36,0.23,0.86,0.69,0.54,3,63,27,1,100.6,24,3,116,28,4,52.53,50.23,45.13,74.13,20.79,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1217P0034_1366,TMS18F1217P0034,1366,15,,1,15,16,9,74,32.31,24.21,31.64,17.83,32.28,10.21,43.08,0.43,0.86,0.47,0.63,1,133.2,103.4,1,143.4,103,1,152,106,1,43.8,43.23,46.27,65.68,24.05,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1389P0031_1367,TMS18F1389P0031,1367,15,,1,15,17,5,25,12.05,8.1,32.66,19.19,10.8,3.53,16.07,0.4,0.83,0.62,0.56,1,102,41,1,117,45,2,130,45,3,45.87,49.63,46.83,76.73,18.404,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1092P0016_1368,TMS18F1092P0016,1368,15,,1,15,18,4,15,17.68,5.5,,,7.33,,23.57,0.24,0.87,0.68,0.63,3,,,,,,,,,,45.87,49.53,38.9,89.74,25.6,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1025P0041_1369,TMS18F1025P0041,1369,15,,1,15,19,7,40,19.68,18.32,31.7,17.91,24.43,7.74,26.24,0.48,0.84,0.72,0.67,3,93,49.8,1,121,44,3,125,51,2,44.3,45.8,42.07,78.24,19.71,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1355p0025_1370,TMS18F1355p0025,1370,15,,1,15,20,9,84,29.88,33.94,29.53,15.01,45.25,13.36,39.84,0.53,0.88,0.62,0.68,0,130.4,86.4,1,135,66.4,2,151,77,2,49.87,50.77,50.17,80.43,19.688,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1350P0038_1371,TMS18F1350P0038,1371,15,,1,15,21,9,58,19.85,26.1,32.94,19.56,34.8,11.46,26.47,0.57,0.85,0.5,0.51,0,108,,,116,89,1,126,,,44.67,46.23,42.63,83.25,19.592,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1355P0089_1372,TMS18F1355P0089,1372,15,,1,15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.596,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1310P0151_1373,TMS18F1310P0151,1373,15,,1,15,23,9,82,31.85,20.65,31.82,18.07,27.53,8.76,42.47,0.39,0.88,0.72,0.7,3,136,,,141,,,150,,,53.7,54.87,45.07,0,17.65,5
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA980581_1374,IITA-TMS-IBA980581,1374,15,1,1,15,24,8,50,39.35,22,25.33,9.43,29.33,7.43,52.47,0.36,0.85,0.73,0.67,2,137,,,162,124.6,1,170,115.6,1,41.27,40.43,41.07,73.42,28.462,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1081P0014_1375,TMS18F1081P0014,1375,15,,1,15,25,7,35,20.53,13.19,30.29,16.03,17.59,5.33,27.37,0.39,0.83,0.63,0.65,1,116,,,138,,,151,,,47.97,50.47,44.2,0,22.776,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1447P0002_1376,TMS18F1447P0002,1376,16,,1,16,25,7,52,34.34,21.2,28.61,13.79,28.27,8.09,45.79,0.38,0.81,0.68,0.57,2,119.6,,,139,61,2,155,64,2,46.97,46.57,42.43,87.4,22.438,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1320P0032_1377,TMS18F1320P0032,1377,16,,1,16,24,3,25,6.5,8.16,34.23,21.27,10.88,3.72,8.67,0.56,0.78,0.45,0.26,0,,,,,,,,,,48.47,45.83,42.77,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1372P0001_1378,TMS18F1372P0001,1378,16,,1,16,23,7,28,16.67,11.7,30.1,15.77,15.6,4.7,22.23,0.41,0.82,0.48,0.45,0,84,13,2,94,23,3,97,20,3,45.1,44.53,40.5,49.49,18.352,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1562P0026_1379,TMS18F1562P0026,1379,16,,1,16,22,6,52,35.22,23.1,31.26,17.33,30.8,9.63,46.96,0.4,0.89,0.64,0.57,0,130,18.8,3,149,9.8,4,155,9,4,47.37,50.07,40.87,84.64,23.782,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1296P0071_1380,TMS18F1296P0071,1380,16,,1,16,21,5,27,16.21,11.35,29.43,14.89,15.13,4.45,21.61,0.41,0.86,0.66,0.58,5,118,75.8,1,148,75,2,167,80,2,50.03,50.87,41.7,70.04,24.846,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1324P0200_1381,TMS18F1324P0200,1381,16,,1,16,20,5,50,32.95,13.87,34.55,21.7,18.49,6.39,43.93,0.3,0.85,0.56,0.67,0,112.4,42.4,2,149,37,3,157,42,3,46.7,44.03,42.27,93.74,25.302,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1562P0025_1382,TMS18F1562P0025,1382,16,,1,16,19,8,15,22.3,2.75,,,3.67,,29.73,0.11,0.87,0.45,0.57,7,107,38,2,124.2,36,3,142,44,3,45.43,43.67,36.33,77.71,21.184,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1364P0027_1383,TMS18F1364P0027,1383,16,,1,16,18,3,15,17.35,6.7,22.57,5.75,8.93,2.02,23.13,0.28,0.87,0.56,0.6,5,108,,,131,80,2,148,80,2,50.93,53.67,48.3,90.64,25.71,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1349P0126_1384,TMS18F1349P0126,1384,16,,1,16,17,7,78,20.45,27.7,31.76,17.99,36.93,11.73,27.27,0.58,0.84,0.58,0.61,0,127,,,137,106,1,143,,,50.3,51.23,47.07,79.95,20.512,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1361P0018_1385,TMS18F1361P0018,1385,16,,1,16,16,7,57,23.5,25.41,34.88,22.14,33.88,11.82,31.33,0.52,0.86,0.49,0.48,1,113,54.4,1,124,52,2,131,56,3,47.57,47.23,39.13,77.35,22.842,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1076P0066_1386,TMS18F1076P0066,1386,16,,1,16,15,3,22,9.8,11.8,32.3,18.7,15.73,5.08,13.07,0.55,0.86,0.66,0.63,0,,,,,,,,,,47.67,46.37,47.7,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1344P0133_1387,TMS18F1344P0133,1387,16,,1,16,14,5,35,16.96,15.95,29.95,15.57,21.27,6.37,22.61,0.48,0.86,0.54,0.62,2,96.6,,,118,,,126,86,1,49.5,49.73,43.17,79.6,21.236,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1320P0086_1388,TMS18F1320P0086,1388,16,,1,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1178P0046_1389,TMS18F1178P0046,1389,16,,1,16,12,5,28,14,14.83,31.14,17.17,19.77,6.16,18.67,0.51,0.84,0.41,0.51,0,98.4,,,114,,,125,,,51.47,51.43,45.93,0,17.878,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA982101_1390,IITA-TMS-IBA982101,1390,16,1,1,16,11,9,66,33.76,21.01,27.83,12.75,28.01,7.8,45.01,0.38,0.85,0.62,0.55,0,97,71.4,1,124,69,2,141,69,2,40.57,40.47,39.97,79.89,20.884,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1306P0135_1391,TMS18F1306P0135,1391,16,,1,16,10,2,17,10.55,9.7,28.77,14.01,12.93,3.72,14.07,0.48,0.9,0.55,0.61,0,,,,,,,,,,49.53,,,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1217P0075_1392,TMS18F1217P0075,1392,16,,1,16,9,4,28,9.1,10.8,28.94,14.24,14.4,4.17,12.13,0.54,0.88,0.6,0.48,0,,,,,,,,,,49.63,51.43,42.1,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1324P0003_1393,TMS18F1324P0003,1393,16,,1,16,8,8,61,22.03,21.03,34.81,22.06,28.04,9.76,29.37,0.49,0.85,0.55,0.64,0,83,56.2,1,90.4,49.4,1,101,49,2,49.83,50.07,46.5,79.36,13.842,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1396P0017_1394,TMS18F1396P0017,1394,16,,1,16,7,8,51,30.78,27.36,30.57,16.41,36.48,11.15,41.04,0.47,0.86,0.56,0.69,5,116,50.4,1,137,44,2,148,46,2,49.03,50.23,40.2,87.6,22.26,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1353P0038_1395,TMS18F1353P0038,1395,16,,1,16,6,8,63,19.07,20.4,31.9,18.17,27.2,8.68,25.43,0.52,0.87,0.62,0.64,0,101.4,,,119,,,145,,,52.03,52.47,44.4,0,18.074,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMEB419_1396,TMEB419,1396,16,1,1,16,5,5,20,15.77,11.43,31.71,17.92,15.24,4.83,21.03,0.42,0.88,0.7,0.62,3,102,,,129,,,147.4,,,53.13,51.37,45.77,0,18.828,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1478P0047_1397,TMS18F1478P0047,1397,16,,1,16,4,9,52,29.29,28.72,31.6,17.77,38.29,12.1,39.05,0.5,0.86,0.51,0.57,1,105,,,118,,,128,,,50.83,50.37,44.63,15.1,19.236,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1481P0015_1398,TMS18F1481P0015,1398,16,,1,16,3,,,,,,,,,,,0.8,0.58,0.43,0,,,,,,,,,,41.97,,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1338P0067_1399,TMS18F1338P0067,1399,16,,1,16,2,5,22,17.1,15.7,30.59,16.43,20.93,6.4,22.8,0.48,0.87,0.58,0.54,1,82.8,,,103,74,1,111,79,,49.37,50.4,45.2,68.92,19.584,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS181258P0156_1400,TMS18F1258P0156,1400,16,,1,16,1,8,76,32.09,34.7,33.51,20.32,46.27,15.51,42.79,0.52,0.87,0.65,0.47,1,97,74.4,1,112,76,1,122,74,2,51.87,52.5,46.33,72.52,21.706,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1047P0046_1401,TMS18F1047P0046,1401,17,,1,17,1,8,47,25.3,20.45,31.02,17,27.27,8.46,33.73,0.45,0.85,0.59,0.65,0,84,,,99.4,65.4,1,115,67,1,53.03,51.43,48.4,68.73,18.446,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1335P0001_1402,TMS18F1335P0001,1402,17,,1,17,2,6,36,23.49,17.81,30.34,16.09,23.75,7.2,31.32,0.43,0.86,0.67,0.67,2,95,69.4,1,103,69,1,112,71,1,45.87,48.13,47.57,87.8,19.982,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1040P0032_1403,TMS18F1040P0032,1403,17,,1,17,3,6,30,33.08,14.6,30.42,16.2,19.47,5.92,44.11,0.31,0.87,0.66,0.67,3,108,39.4,1,137,46,2,139,44,2,46.77,44.93,38.7,97.29,22.566,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1342P0017_1404,TMS18F1342P0017,1404,17,,1,17,4,7,42,17.1,16.93,30.74,16.63,22.57,6.94,22.8,0.5,0.89,0.64,0.61,0,70.4,,,83,,,85,,,46.03,47.87,46.43,0,14.318,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1314P0026_1405,TMS18F1314P0026,1405,17,,1,17,5,6,27,30.12,13.9,32.95,19.58,18.53,6.11,40.16,0.32,0.85,0.69,0.67,0,99,22.8,2,163,26,4,155,28,4,54.13,51.6,37.6,104.6,22.148,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1165P0018_1406,TMS18F1165P0018,1406,17,,1,17,6,8,52,21.12,23.57,29.33,14.75,31.43,9.22,28.16,0.53,0.86,0.72,0.55,0,82,,,100,64.6,1,110,61,1,50,49.93,41.7,73.89,15.666,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMEB419_1407,TMEB419,1407,17,1,1,17,7,9,45,22.93,23.37,28.5,13.65,31.16,8.88,30.57,0.5,0.79,0.72,0.76,3,94,,,122.6,,,153,,,53,51.8,49.53,0,17.192,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1327P0013_1408,TMS18F1327P0013,1408,17,,1,17,8,9,38,22.16,17.03,32.44,18.9,22.71,7.37,29.55,0.43,0.78,0.49,0.52,0,77.4,17.4,2,87,24,3,98,26,3,42.67,42.03,35.5,77.06,17.73,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1349P0149_1409,TMS18F1349P0149,1409,17,,1,17,9,9,35,33.8,17.5,27.28,12.02,23.33,6.36,45.07,0.34,0.84,0.65,0.53,2,100,67.4,1,127,63,2,152,68,3,44.47,43.6,36.8,80.07,22.828,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA30572_1410,IITA-TMS-IBA30572,1410,17,1,1,17,10,6,28,29.25,14.15,27.22,11.95,18.87,5.14,39,0.33,0.85,0.54,0.57,1,98.4,45.4,1,116,43,2,137,45,2,46.2,50.53,42.53,94.79,23.172,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1051P0063_1411,TMS18F1051P0063,1411,17,,1,17,11,8,45,36.65,18.83,30.37,16.14,25.11,7.63,48.87,0.34,0.87,0.57,0.69,0,100,,,123,32.6,3,131,35,3,46.37,51.5,48.2,72.26,20.678,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1369P0010_1412,TMS18F1369P0010,1412,17,,1,17,12,4,11,18.4,4.43,,,5.91,,24.53,0.19,0.85,0.57,0.7,2,75,39.8,1,112,39,2,126,44,3,43.23,46.3,45.33,79.96,23.042,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1221P0053_1413,TMS18F1221P0053,1413,17,,1,17,13,8,48,18.91,26.85,31.1,17.11,35.8,11.13,25.21,0.59,0.82,0.24,0.53,0,88,,,108,53,2,108,49,2,40.3,46.03,45.13,75.57,18.2,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1355P0120_1414,TMS18F1355P0120,1414,17,,1,17,14,3,7,9.49,3.33,,,4.44,,12.65,0.26,0.89,0.64,0.5,0,,,,,,,,,,,,,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1308P0114_1415,TMS18F1308P0114,1415,17,,1,17,15,3,14,17.17,7.52,31.33,17.41,10.03,3.14,22.89,0.3,0.84,0.72,0.66,2,,,,,,,,,,46.23,47.93,42.63,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1127P0010_1416,TMS18F1127P0010,1416,17,,1,17,16,9,62,32.64,23.55,30.98,16.95,31.4,9.73,43.52,0.42,0.87,0.65,0.66,1,135,55,1,164,45.4,2,171,55,3,49.73,47.5,46.63,72.78,21.544,2
