trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,SHTWT,RTWT,DM,STARCH,FYLD,DYLD,HI,NDVI3,NDVI6,NDVI9,LODG,PLTHTIII,PLTHTVI,PLTHTIX,ANGBR9,STMDI9,time
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1312P0039_1325,TMS18F1312P0039,1325,13,,1,13,25,25.5,11.15,33.41,20.18,11.15,3.73,0.3,0.81,0.88,0.86,,124,209,220,72.14,28.06,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1068P0077_1326,TMS18F1068P0077,1326,14,,1,14,25,12.7,12.45,38.64,27.15,12.45,4.81,0.5,0.81,0.84,0.86,1,135,196,229,92.01,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA30572_1327,IITA-TMS-IBA30572,1327,14,1,1,14,24,18.85,14.35,34.34,21.43,14.35,4.93,0.43,0.81,0.85,0.8,1,135,196,248,94.41,31.7,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1165P0008_1328,TMS18F1165P0008,1328,14,,1,14,23,29.5,24.4,39.45,28.23,24.4,9.63,0.45,0.79,0.88,0.81,3,141,184,203,91.62,23.04,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1367P0030_1329,TMS18F1367P0030,1329,14,,1,14,22,16.25,20.8,32.44,18.89,20.8,6.75,0.56,0.83,0.84,0.85,,107,200,229,77.55,28.07,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1539P0073_1330,TMS18F1539P0073,1330,14,,1,14,21,,,,,,,,,,,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1319P0041_1331,TMS18F1319P0041,1331,14,,1,14,20,19.05,31.7,37.29,25.35,31.7,11.82,0.62,0.81,0.85,0.85,1,99,137,146,91.13,19.31,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1345P0012_1332,TMS18F1345P0012,1332,14,,1,14,19,30.1,26.15,43.75,33.96,26.15,11.44,0.46,0.86,0.88,0.81,1,91,130.6,185,83.96,18.58,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMEB419_1333,TMEB419,1333,14,1,1,14,18,,,,,,,,,,,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1323p0025_1334,TMS18F1323p0025,1334,14,,1,14,17,25.05,30.45,30.01,15.66,30.45,9.14,0.55,0.85,0.87,0.8,,123,188,184,87.63,24.52,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1308P0084_1335,TMS18F1308P0084,1335,14,,1,14,16,12.35,22.3,31.61,17.78,22.3,7.05,0.64,0.81,0.85,0.84,,186,242,247,0,30.32,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1352P0002_1336,TMS18F1352P0002,1336,14,,1,14,15,20.18,19.25,33.98,20.94,19.25,6.54,0.49,0.85,0.84,0.84,1,105,147,184,96.35,19.94,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1344P0153_1337,TMS18F1344P0153,1337,14,,1,14,14,28.25,27.2,37.54,25.69,27.2,10.21,0.49,0.79,0.86,0.88,1,118,185,236,100.12,23.87,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1217P0095_1338,TMS18F1217P0095,1338,14,,1,14,13,35.95,40.45,34.63,21.81,40.45,14.01,0.53,0.85,0.86,0.87,1,113,171,229,84.43,28.42,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1082P0024_1339,TMS18F1082P0024,1339,14,,1,14,12,11.23,17.65,36,23.64,17.65,6.35,0.61,0.83,0.84,0.8,6,139,177,217,94.13,24.02,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1339P0015_1340,TMS18F1339P0015,1340,14,,1,14,11,31.2,35.15,34.95,22.23,35.15,12.28,0.53,0.81,0.86,0.82,,103,171,205,72.66,20.51,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1076P0077_1341,TMS18F1076P0077,1341,14,,1,14,10,12.22,31.02,35.99,23.61,31.02,11.16,0.72,0.78,0.81,0.85,,97,139,191,75.28,16.73,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1265P0030_1342,TMS18F1265P0030,1342,14,,1,14,9,2.6,7.1,,,7.1,,0.73,0.53,0.76,0.83,4,58,105,122,,24.76,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348P0131_1343,TMS18F1348P0131,1343,14,,1,14,8,18.35,15.4,33.09,19.75,15.4,5.1,0.46,0.77,0.83,0.85,2,128,167,208,66.97,21.49,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1058P0020_1344,TMS18F1058P0020,1344,14,,1,14,7,5,2.35,,,2.35,,0.32,0.75,0.85,0.82,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1139P0076_1345,TMS18F1139P0076,1345,14,,1,14,6,29.3,36.85,35.7,23.24,36.85,13.16,0.56,0.79,0.84,0.82,3,103,149,196,93.69,19.81,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1341P0044_1346,TMS18F1341P0044,1346,14,,1,14,5,17.35,37.15,34.65,21.84,37.15,12.87,0.68,0.82,0.87,0.82,2,93,162,230,101.34,27.59,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1350P0026_1347,TMS18F1350P0026,1347,14,,1,14,4,23.09,21.6,32.68,19.21,21.6,7.06,0.48,0.81,0.84,0.82,,115,152,187,0,23.5,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1038P0056_1348,TMS18F1038P0056,1348,14,,1,14,3,15.68,20.75,33.25,19.97,20.75,6.9,0.57,0.84,0.83,0.82,,97,138,174,73.38,22.23,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1396P0032_1349,TMS18F1396P0032,1349,14,,1,14,2,10.5,19.05,28.19,13.23,19.05,5.37,0.64,0.77,0.85,0.83,,125,195,216,84.19,28.52,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA000070_1350,IITA-TMS-IBA000070,1350,14,1,1,14,1,20.17,43.24,31.43,17.55,43.24,13.59,0.68,0.8,0.84,0.85,1,92,157,201,87.1,20.59,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1003P0009_1351,TMS18F1003P0009,1351,15,,1,15,1,17.05,20,33.32,20.06,20,6.66,0.54,0.82,0.86,0.87,,122,148,175,75.89,14.66,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1346P0023_1352,TMS18F1346P0023,1352,15,,1,15,2,6.8,10.23,30.34,16.1,10.23,3.1,0.6,0.77,0.83,0.8,,69,115,138,89.14,13.49,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA000070_1353,IITA-TMS-IBA000070,1353,15,1,1,15,3,30.25,45.5,32.89,19.49,45.5,14.96,0.6,0.83,0.85,0.84,4,136,189,263,93.32,26.18,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1335P0021_1354,TMS18F1335P0021,1354,15,,1,15,4,7.16,18.76,33.21,19.92,18.76,6.23,0.72,0.8,0.81,0.91,1,184,230,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS181313P0053_1355,TMS18F1313P0053,1355,15,,1,15,5,23.6,31.35,36.65,24.5,31.35,11.49,0.57,0.83,0.87,0.8,,126,166,204,93.16,25.05,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1175P0053_1356,TMS18F1175P0053,1356,15,,1,15,6,16.05,24.6,32.54,19.03,24.6,8.01,0.61,0.86,0.87,0.82,1,100,134,186,88.41,19.5,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1208P0007_1357,TMS18F1208P0007,1357,15,,1,15,7,16.95,15.47,35.32,22.73,15.47,5.46,0.48,0.81,0.88,0.82,1,102,154,208,87.25,23.21,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1306P0127_1358,TMS18F1306P0127,1358,15,,1,15,8,29.65,24.48,36.14,23.82,24.48,8.85,0.45,0.81,0.87,0.79,3,142,182,212,77.46,24.55,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1344P0198_1359,TMS18F1344P0198,1359,15,,1,15,9,22.08,18.23,29.26,14.66,18.23,5.33,0.45,0.81,0.87,0.84,2,94,141,189,91.17,20.7,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1349P0123_1360,TMS18F1349P0123,1360,15,,1,15,10,38.9,14.16,35.84,23.42,14.16,5.08,0.27,0.87,0.87,0.88,10,113,148,197,91.76,24.23,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1318P0016_1361,TMS18F1318P0016,1361,15,,1,15,11,6.5,14.6,,,14.6,,0.69,0.76,0.83,0.8,,93,124,151,87.82,21.73,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1331P0013_1362,TMS18F1331P0013,1362,15,,1,15,12,16.9,22.6,28.54,13.7,22.6,6.45,0.57,0.82,0.86,0.89,,136,211,265,92.88,26.45,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA30572_1363,IITA-TMS-IBA30572,1363,15,1,1,15,13,18.65,19.06,32.67,19.2,19.06,6.23,0.51,0.78,0.84,0.9,1,127,173,217,98.96,25.46,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1280P0140_1364,TMS18F1280P0140,1364,15,,1,15,14,7.9,19.3,28.3,13.38,19.3,5.46,0.71,0.78,0.79,0.88,,85,129,157.6,0,18.72,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS181447P0078_1365,TMS18F1447P0078,1365,15,,1,15,15,22.48,2.25,,,2.25,,0.09,0.75,0.81,0.89,4,88,122,143,91.62,21.85,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1217P0034_1366,TMS18F1217P0034,1366,15,,1,15,16,14.05,19.15,31.72,17.94,19.15,6.07,0.58,0.8,0.81,0.91,1,117,123,195,64.99,25.36,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1389P0031_1367,TMS18F1389P0031,1367,15,,1,15,17,17.8,17.5,33.7,20.57,17.5,5.9,0.5,0.79,0.8,0.82,7,125,185,178,101.9,26.36,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1092P0016_1368,TMS18F1092P0016,1368,15,,1,15,18,18.7,11.55,32.41,18.86,11.55,3.74,0.38,0.82,0.87,0.88,8,106,172,134,107.72,39.26,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1025P0041_1369,TMS18F1025P0041,1369,15,,1,15,19,15.85,13.6,36.06,23.72,13.6,4.9,0.46,0.82,0.85,0.81,,112,156,195,91.36,20.96,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1355p0025_1370,TMS18F1355p0025,1370,15,,1,15,20,14.55,22.1,30.08,15.76,22.1,6.65,0.6,0.83,0.81,0.88,,127,164,230,0,19.8,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1350P0038_1371,TMS18F1350P0038,1371,15,,1,15,21,8.2,23.74,32.49,18.96,23.74,7.71,0.74,0.78,0.81,0.88,,110,140,192,78.02,18.9,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1355P0089_1372,TMS18F1355P0089,1372,15,,1,15,22,18.35,27.52,34.45,21.57,27.52,9.48,0.6,0.86,0.87,0.81,,113,172,219,0,20.93,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1310P0151_1373,TMS18F1310P0151,1373,15,,1,15,23,12.3,16.3,37.51,25.65,16.3,6.11,0.57,0.84,0.8,0.85,1,111,160,185,0,17.45,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA980581_1374,IITA-TMS-IBA980581,1374,15,1,1,15,24,18.5,19.45,29.67,15.2,19.45,5.77,0.51,0.78,0.79,0.86,,118,146,196,0,25.67,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1081P0014_1375,TMS18F1081P0014,1375,15,,1,15,25,20.35,14.85,31.41,17.52,14.85,4.66,0.42,0.81,0.87,0.82,1,141,218,203,0,26.43,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1447P0002_1376,TMS18F1447P0002,1376,16,,1,16,25,24,30.25,29.68,15.21,30.25,8.98,0.56,0.74,0.81,0.8,,93,127,193,0,21.26,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1320P0032_1377,TMS18F1320P0032,1377,16,,1,16,24,4.8,9.85,33.01,19.65,9.85,3.25,0.67,0.73,0.79,0.81,,64,100,133,0,13.47,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1372P0001_1378,TMS18F1372P0001,1378,16,,1,16,23,10.9,27.09,33.8,20.71,27.09,9.16,0.71,0.77,0.87,0.8,,66,120,148,65.83,18.54,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1562P0026_1379,TMS18F1562P0026,1379,16,,1,16,22,17.45,30.45,36.65,24.5,30.45,11.16,0.64,0.82,0.89,0.8,,87,142,165,82.85,28.11,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1296P0071_1380,TMS18F1296P0071,1380,16,,1,16,21,26.3,36.25,35.42,22.86,36.25,12.84,0.58,0.78,0.86,0.86,1,139,202,261,89.1,28.88,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1324P0200_1381,TMS18F1324P0200,1381,16,,1,16,20,23.05,15.16,34.16,21.18,15.16,5.18,0.4,0.79,0.86,0.86,5,107,185,201,92.4,26.37,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1562P0025_1382,TMS18F1562P0025,1382,16,,1,16,19,26.18,6.45,,,6.45,,0.2,0.79,0.79,0.85,9,107,150,177,83.66,23.99,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1364P0027_1383,TMS18F1364P0027,1383,16,,1,16,18,7.8,12.8,32.27,18.66,12.8,4.13,0.62,0.83,0.78,0.86,3,122,186,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1349P0126_1384,TMS18F1349P0126,1384,16,,1,16,17,22.35,44.4,34.63,21.81,44.4,15.38,0.67,0.73,0.88,0.84,1,116,,215,0,19.3,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1361P0018_1385,TMS18F1361P0018,1385,16,,1,16,16,25.6,38.55,32.66,19.19,38.55,12.59,0.6,0.79,0.86,0.81,2,104,158,203,80.49,25.69,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1076P0066_1386,TMS18F1076P0066,1386,16,,1,16,15,19.95,25.3,32.3,18.7,25.3,8.17,0.56,0.74,0.86,0.89,,86,141,169,96.95,19.58,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1344P0133_1387,TMS18F1344P0133,1387,16,,1,16,14,27.2,35.64,34.78,22.01,35.64,12.4,0.57,0.8,0.86,0.87,2,114,174,236,102.44,21.97,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1320P0086_1388,TMS18F1320P0086,1388,16,,1,16,13,7.05,11.3,32.33,18.75,11.3,3.65,0.62,0.79,0.78,0.82,,110,174,205,0,23.47,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1178P0046_1389,TMS18F1178P0046,1389,16,,1,16,12,13.6,26.47,34.15,21.17,26.47,9.04,0.66,0.73,0.82,0.83,,91,166,176,0,16.93,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA982101_1390,IITA-TMS-IBA982101,1390,16,1,1,16,11,21.2,27.55,32.4,18.84,27.55,8.93,0.57,0.74,0.85,0.87,,96,,190,88.81,34.78,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1306P0135_1391,TMS18F1306P0135,1391,16,,1,16,10,12.25,15.4,,,15.4,,0.56,0.76,0.82,0.88,1,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1217P0075_1392,TMS18F1217P0075,1392,16,,1,16,9,9.15,12.1,35.05,22.37,12.1,4.24,0.57,0.69,0.8,0.84,,80,156,190,0,21.77,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1324P0003_1393,TMS18F1324P0003,1393,16,,1,16,8,7.9,6.45,33.63,20.48,6.45,2.17,0.45,0.64,0.87,0.6,,85,113,166,0,13.84,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1396P0017_1394,TMS18F1396P0017,1394,16,,1,16,7,3.15,1.15,,,1.15,,0.27,0.72,0.73,0.84,3,97,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1353P0038_1395,TMS18F1353P0038,1395,16,,1,16,6,4.4,6.89,29.51,15,6.89,2.03,0.61,0.73,0.77,0.88,1,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMEB419_1396,TMEB419,1396,16,1,1,16,5,16.5,9.15,27.03,11.69,9.15,2.47,0.36,0.77,0.88,0.8,5,133,183,212,0,23.04,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1478P0047_1397,TMS18F1478P0047,1397,16,,1,16,4,14.05,17.65,32.92,19.54,17.65,5.81,0.56,0.75,0.79,0.85,1,104,149,170,0,18.04,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1481P0015_1398,TMS18F1481P0015,1398,16,,1,16,3,12.15,7.25,30.49,16.29,7.25,2.21,0.37,0.71,0.78,0.8,7,78,128,171,76.59,23.03,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1338P0067_1399,TMS18F1338P0067,1399,16,,1,16,2,25.05,18.85,32.44,18.89,18.85,6.11,0.43,0.75,0.83,0.83,,119,154,222,82.14,25.89,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS181258P0156_1400,TMS18F1258P0156,1400,16,,1,16,1,19.2,35.29,37.19,25.22,35.29,13.12,0.65,0.78,0.87,0.85,,105,150,198,93.74,24.18,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1047P0046_1401,TMS18F1047P0046,1401,17,,1,17,1,4.75,18.05,37.26,25.31,18.05,6.73,0.79,0.79,0.81,0.85,3,97,156,208,0,22.16,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1335P0001_1402,TMS18F1335P0001,1402,17,,1,17,2,4.1,26.35,32.87,19.47,26.35,8.66,0.87,0.81,0.86,0.86,1,107,169,192.4,98.73,19.32,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1040P0032_1403,TMS18F1040P0032,1403,17,,1,17,3,5.55,22.1,35.95,23.57,22.1,7.95,0.8,0.8,0.79,0.87,1,91,174,,93.89,23.87,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1342P0017_1404,TMS18F1342P0017,1404,17,,1,17,4,6.05,24.5,30.16,15.86,24.5,7.39,0.8,0.76,0.82,0.87,,71,98,159,0,16.84,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1314P0026_1405,TMS18F1314P0026,1405,17,,1,17,5,32.05,30.05,35.21,22.58,30.05,10.58,0.48,0.78,0.86,0.83,7,119,184,199,96.24,26.66,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1165P0018_1406,TMS18F1165P0018,1406,17,,1,17,6,24.05,26.05,31.79,18.03,26.05,8.28,0.52,0.79,0.87,0.84,3,92,145,206,85.19,19.77,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMEB419_1407,TMEB419,1407,17,1,1,17,7,14.06,17.25,35.87,23.46,17.25,6.19,0.55,0.8,0.73,0.81,1,130,205,196,0,23.5,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1327P0013_1408,TMS18F1327P0013,1408,17,,1,17,8,10.9,23.75,35.97,23.59,23.75,8.54,0.69,0.71,0.83,0.86,2,74,119,147,88.4,19.58,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1349P0149_1409,TMS18F1349P0149,1409,17,,1,17,9,24.01,25.15,35.05,22.37,25.15,8.81,0.51,0.81,0.84,0.84,4,119,173,189,98.59,26.91,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA30572_1410,IITA-TMS-IBA30572,1410,17,1,1,17,10,17.45,17.05,30.35,16.1,17.05,5.17,0.49,0.8,0.79,0.83,2,103,172,200,95.78,28.04,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1051P0063_1411,TMS18F1051P0063,1411,17,,1,17,11,30.25,32,32.57,19.07,32,10.42,0.51,0.77,0.87,0.82,,125,191,198,95.79,22.01,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1369P0010_1412,TMS18F1369P0010,1412,17,,1,17,12,40.24,32.45,34.26,21.31,32.45,11.12,0.45,0.81,0.85,0.88,,102,164,192,104.71,37.32,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1221P0053_1413,TMS18F1221P0053,1413,17,,1,17,13,21.2,29.85,33.71,20.58,29.85,10.06,0.58,0.77,0.83,0.82,1,94,142,167,93.16,19.35,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1355P0120_1414,TMS18F1355P0120,1414,17,,1,17,14,42.9,22.9,33.53,20.35,22.9,7.68,0.35,0.81,0.87,0.88,2,102,158,197,91.73,17.76,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1308P0114_1415,TMS18F1308P0114,1415,17,,1,17,15,10.4,12.05,28.46,13.59,12.05,3.43,0.54,0.7,0.81,0.83,2,91,159,197,96.13,18.67,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1127P0010_1416,TMS18F1127P0010,1416,17,,1,17,16,40.3,52.9,37.2,25.23,52.9,19.68,0.57,0.82,0.87,0.84,2,134,189,233,90.86,30.65,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1324P0093_1417,TMS18F1324P0093,1417,17,,1,17,17,10.7,21.5,34.69,21.88,21.5,7.46,0.67,0.74,0.87,0.84,1,84,126.6,139,90.39,27.5,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA982101_1418,IITA-TMS-IBA982101,1418,17,1,1,17,18,30.2,37.4,34.47,21.6,37.4,12.89,0.55,0.79,0.8,0.85,1,88,142,204,96.97,28.58,3map
